mz;rt;intensity;pcgroup_precursorMZ
147.0692066;757.117519;25.44208088;44 _ 966.4614071
173.1291265;756.7344485;12.60490182;44 _ 966.4614071
175.1452406;756.4996616;14.66118243;44 _ 966.4614071
189.0392051;757.5073798;16.41123906;44 _ 966.4614071
201.1632555;757.1070018;21.00576882;44 _ 966.4614071
213.0407569;756.7527208;11.71073023;44 _ 966.4614071
215.1763613;756.8393616;55.84686979;44 _ 966.4614071
231.0488765;757.1755589;72.75227939;44 _ 966.4614071
249.0586888;757.448777;72.87524955;44 _ 966.4614071
255.0852185;757.5059093;14.71110817;44 _ 966.4614071
269.2214863;757.1122604;10.21020586;44 _ 966.4614071
272.243443;757.1122604;52.85871755;44 _ 966.4614071
289.2504219;757.497606;38.93818199;44 _ 966.4614071
315.1044403;757.117519;17.5794793;44 _ 966.4614071
341.0842711;757.4575735;19.96897369;44 _ 966.4614071
359.0957376;757.497606;56.29285841;44 _ 966.4614071
377.105557;757.5066445;39.02713558;44 _ 966.4614071
381.275123;757.1755589;18.71811351;44 _ 966.4614071
395.1180466;757.2877535;100;44 _ 966.4614071
396.1216096;757.5083146;20.47953068;44 _ 966.4614071
399.2867701;757.1755589;33.855559;44 _ 966.4614071
413.1274296;757.1070018;14.33987052;44 _ 966.4614071
417.2982326;757.497606;93.87202142;44 _ 966.4614071
418.3012941;757.2877535;29.57205685;44 _ 966.4614071
433.0949719;757.0889181;29.02788633;44 _ 966.4614071
435.1091315;757.1755589;37.52057589;44 _ 966.4614071
435.3067489;756.9171579;24.81242858;44 _ 966.4614071
436.1108937;757.5059093;25.54788627;44 _ 966.4614071
479.1040339;756.9871133;9.004068187;44 _ 966.4614071
497.1131515;757.5073798;29.36928549;44 _ 966.4614071
519.2932739;757.1755589;35.09330501;44 _ 966.4614071
520.2954231;757.5073798;10.11354464;44 _ 966.4614071
559.2887354;758.3300772;21.45258468;44 _ 966.4614071
577.297834;757.1755589;20.23730031;44 _ 966.4614071
643.1741636;757.6205623;9.881104935;44 _ 966.4614071
647.3418869;757.9217835;15.57853486;44 _ 966.4614071
665.3515111;757.9217835;30.83488753;44 _ 966.4614071
683.3633989;757.1070018;33.97162819;44 _ 966.4614071
684.3669915;757.3081256;12.43125625;44 _ 966.4614071
966.4614071;757.4536639;82.22778923;44 _ 966.4614071
95.0845221;758.1239504;17.54178907;44 _ 971.4157945
109.0280883;758.5040665;17.38932838;44 _ 971.4157945
121.1004592;756.726785;23.59822744;44 _ 971.4157945
127.038594;756.9986338;25.9730561;44 _ 971.4157945
145.0497304;757.5059723;37.32120547;44 _ 971.4157945
147.0692066;757.117519;25.44208088;44 _ 971.4157945
173.1291265;756.7344485;12.60490182;44 _ 971.4157945
175.1452406;756.4996616;14.66118243;44 _ 971.4157945
189.0392051;757.5073798;16.41123906;44 _ 971.4157945
201.1632555;757.1070018;21.00576882;44 _ 971.4157945
213.0407569;756.7527208;11.71073023;44 _ 971.4157945
215.1763613;756.8393616;55.84686979;44 _ 971.4157945
231.0488765;757.1755589;72.75227939;44 _ 971.4157945
249.0586888;757.448777;72.87524955;44 _ 971.4157945
255.0852185;757.5059093;14.71110817;44 _ 971.4157945
269.2214863;757.1122604;10.21020586;44 _ 971.4157945
272.243443;757.1122604;52.85871755;44 _ 971.4157945
289.2504219;757.497606;38.93818199;44 _ 971.4157945
315.1044403;757.117519;17.5794793;44 _ 971.4157945
341.0842711;757.4575735;19.96897369;44 _ 971.4157945
359.0957376;757.497606;56.29285841;44 _ 971.4157945
377.105557;757.5066445;39.02713558;44 _ 971.4157945
381.275123;757.1755589;18.71811351;44 _ 971.4157945
395.1180466;757.2877535;100;44 _ 971.4157945
396.1216096;757.5083146;20.47953068;44 _ 971.4157945
399.2867701;757.1755589;33.855559;44 _ 971.4157945
413.1274296;757.1070018;14.33987052;44 _ 971.4157945
417.2982326;757.497606;93.87202142;44 _ 971.4157945
418.3012941;757.2877535;29.57205685;44 _ 971.4157945
433.0949719;757.0889181;29.02788633;44 _ 971.4157945
435.1091315;757.1755589;37.52057589;44 _ 971.4157945
435.3067489;756.9171579;24.81242858;44 _ 971.4157945
436.1108937;757.5059093;25.54788627;44 _ 971.4157945
479.1040339;756.9871133;9.004068187;44 _ 971.4157945
497.1131515;757.5073798;29.36928549;44 _ 971.4157945
519.2932739;757.1755589;35.09330501;44 _ 971.4157945
520.2954231;757.5073798;10.11354464;44 _ 971.4157945
559.2887354;758.3300772;21.45258468;44 _ 971.4157945
577.297834;757.1755589;20.23730031;44 _ 971.4157945
643.1741636;757.6205623;9.881104935;44 _ 971.4157945
647.3418869;757.9217835;15.57853486;44 _ 971.4157945
665.3515111;757.9217835;30.83488753;44 _ 971.4157945
683.3633989;757.1070018;33.97162819;44 _ 971.4157945
684.3669915;757.3081256;12.43125625;44 _ 971.4157945
966.4614071;757.4536639;82.22778923;44 _ 971.4157945
967.4632006;757.3407847;38.88278162;44 _ 971.4157945
968.4633313;757.3954354;13.8139726;44 _ 971.4157945
93.06877985;642.6934198;44.90388311;48 _ 289.2510522
95.08450964;642.2530373;52.13808132;48 _ 289.2510522
97.02920264;642.0510127;43.27323842;48 _ 289.2510522
105.0694902;642.9669986;73.64290858;48 _ 289.2510522
107.0855427;642.2304574;100;48 _ 289.2510522
109.1009383;642.0478439;62.87852891;48 _ 289.2510522
111.045413;642.1577091;69.44516595;48 _ 289.2510522
121.1010588;642.0760454;48.21166923;48 _ 289.2510522
123.1159742;642.1117371;77.56664589;48 _ 289.2510522
130.0586574;642.0813749;56.67986399;48 _ 289.2510522
131.0802684;641.8939065;41.69701055;48 _ 289.2510522
133.0988765;641.22587;79.49384123;48 _ 289.2510522
135.1159326;642.5820801;76.89856683;48 _ 289.2510522
148.0692573;641.6518451;76.15968709;48 _ 289.2510522
149.131353;642.4803586;68.38683458;48 _ 289.2510522
159.1150669;642.0797905;57.70540634;48 _ 289.2510522
161.1311579;642.2566265;55.73685348;48 _ 289.2510522
164.1493225;642.4803586;40.11935256;48 _ 289.2510522
165.0756553;642.1350023;56.30787789;48 _ 289.2510522
173.1296536;642.2154026;62.25498186;48 _ 289.2510522
175.1463471;642.2304574;92.19811986;48 _ 289.2510522
177.1619686;642.2942613;62.63964337;48 _ 289.2510522
187.14603;642.356759;83.6229956;48 _ 289.2510522
189.162057;642.0494283;52.92692715;48 _ 289.2510522
191.1762836;641.9318292;45.69615346;48 _ 289.2510522
201.1617548;642.2566265;65.26586864;48 _ 289.2510522
203.1774912;642.1137524;53.26014113;48 _ 289.2510522
216.182051;642.2312593;64.10871904;48 _ 289.2510522
229.1898578;641.7022654;46.25623532;48 _ 289.2510522
231.2078635;642.2419229;62.25389701;48 _ 289.2510522
237.0756768;642.2601879;50.06133565;48 _ 289.2510522
243.2036234;641.8939065;45.2719226;48 _ 289.2510522
255.0870476;642.2304574;72.40297534;48 _ 289.2510522
273.2500965;642.0478439;73.1515504;48 _ 289.2510522
274.1000333;642.4539696;56.07734066;48 _ 289.2510522
289.0931951;642.0732756;48.89829847;48 _ 289.2510522
93.06877985;642.6934198;2.925510693;48 _ 471.1722346
95.08450964;642.2530373;7.564743378;48 _ 471.1722346
97.02920264;642.0510127;4.553292604;48 _ 471.1722346
105.0694902;642.9669986;6.148582463;48 _ 471.1722346
107.0855427;642.2304574;9.424299382;48 _ 471.1722346
109.1009383;642.0478439;13.67846469;48 _ 471.1722346
111.045413;642.1577091;5.816434117;48 _ 471.1722346
119.0854426;642.8633556;9.194380429;48 _ 471.1722346
121.1010588;642.0760454;10.54166001;48 _ 471.1722346
123.1159742;642.1117371;6.965593117;48 _ 471.1722346
127.0386537;641.9457594;9.058260318;48 _ 471.1722346
129.0546425;642.160323;33.84735145;48 _ 471.1722346
130.0586574;642.0813749;3.692721803;48 _ 471.1722346
131.0802684;641.8939065;2.716581324;48 _ 471.1722346
133.0988765;641.22587;5.179063957;48 _ 471.1722346
135.1159326;642.5820801;9.190542046;48 _ 471.1722346
145.0497569;642.2566265;23.25894667;48 _ 471.1722346
147.0655757;642.0850879;48.12758333;48 _ 471.1722346
148.0692573;641.6518451;4.961842129;48 _ 471.1722346
149.131353;642.4803586;13.57910303;48 _ 471.1722346
159.1150669;642.0797905;8.111329883;48 _ 471.1722346
161.1311579;642.2566265;12.86038506;48 _ 471.1722346
163.059293;642.2189918;24.06183544;48 _ 471.1722346
163.1454389;642.3609209;17.38098567;48 _ 471.1722346
164.1493225;642.4803586;2.613796108;48 _ 471.1722346
165.0756553;642.1350023;3.66848672;48 _ 471.1722346
173.1296536;642.2154026;5.597074298;48 _ 471.1722346
175.1463471;642.2304574;11.94576332;48 _ 471.1722346
177.1619686;642.2942613;11.97830746;48 _ 471.1722346
187.14603;642.356759;5.448080453;48 _ 471.1722346
189.162057;642.0494283;8.761236647;48 _ 471.1722346
191.1762836;641.9318292;2.977127507;48 _ 471.1722346
201.1617548;642.2566265;10.03020162;48 _ 471.1722346
203.1774912;642.1137524;6.39077883;48 _ 471.1722346
215.1783216;642.062254;17.03685673;48 _ 471.1722346
216.182051;642.2312593;4.176715466;48 _ 471.1722346
229.1898578;641.7022654;3.013617123;48 _ 471.1722346
231.2078635;642.2419229;4.055872873;48 _ 471.1722346
237.0756768;642.2601879;3.266727586;48 _ 471.1722346
243.2036234;641.8939065;2.949488652;48 _ 471.1722346
255.0870476;642.2304574;7.895140002;48 _ 471.1722346
269.2204264;641.8939065;3.837213651;48 _ 471.1722346
271.2422192;642.2083458;100;48 _ 471.1722346
272.2446644;642.2083458;21.166331;48 _ 471.1722346
273.0969518;642.2005536;17.85752117;48 _ 471.1722346
273.2500965;642.0478439;4.765860502;48 _ 471.1722346
274.1000333;642.4539696;3.653467103;48 _ 471.1722346
289.0931951;642.0732756;3.185748874;48 _ 471.1722346
289.2510522;642.2189918;20.35774226;48 _ 471.1722346
290.2548936;642.049737;5.565591167;48 _ 471.1722346
291.106792;642.2118133;3.49127195;48 _ 471.1722346
293.1225604;642.0468604;4.213548165;48 _ 471.1722346
309.1183047;642.2154026;71.33959328;48 _ 471.1722346
310.1215175;642.0966806;11.42194699;48 _ 471.1722346
311.1233342;641.8732835;2.780854181;48 _ 471.1722346
325.1137639;642.3664314;25.92565901;48 _ 471.1722346
326.1171799;642.4539696;5.519880522;48 _ 471.1722346
327.1262208;642.1279455;7.972596393;48 _ 471.1722346
381.2754666;641.8898624;3.695574853;48 _ 471.1722346
399.287384;642.0478439;6.670580771;48 _ 471.1722346
415.282311;642.0348142;3.396862804;48 _ 471.1722346
417.2995358;642.1117371;19.95699493;48 _ 471.1722346
418.3018697;642.1793057;7.217586395;48 _ 471.1722346
433.2927905;642.3025034;7.999359493;48 _ 471.1722346
435.3084065;642.0478439;8.172182333;48 _ 471.1722346
436.3102122;642.049737;2.876469045;48 _ 471.1722346
451.3037345;642.1941546;8.412471372;48 _ 471.1722346
452.3069883;642.0478439;3.025344499;48 _ 471.1722346
471.1722346;642.1137524;40.594988;48 _ 471.1722346
93.06877985;642.6934198;44.90388311;48 _ 613.3574604
95.08450964;642.2530373;52.13808132;48 _ 613.3574604
97.02920264;642.0510127;43.27323842;48 _ 613.3574604
105.0694902;642.9669986;73.64290858;48 _ 613.3574604
107.0855427;642.2304574;100;48 _ 613.3574604
109.1009383;642.0478439;62.87852891;48 _ 613.3574604
111.045413;642.1577091;69.44516595;48 _ 613.3574604
121.1010588;642.0760454;48.21166923;48 _ 613.3574604
123.1159742;642.1117371;77.56664589;48 _ 613.3574604
130.0586574;642.0813749;56.67986399;48 _ 613.3574604
131.0802684;641.8939065;41.69701055;48 _ 613.3574604
133.0988765;641.22587;79.49384123;48 _ 613.3574604
135.1159326;642.5820801;76.89856683;48 _ 613.3574604
148.0692573;641.6518451;76.15968709;48 _ 613.3574604
149.131353;642.4803586;68.38683458;48 _ 613.3574604
159.1150669;642.0797905;57.70540634;48 _ 613.3574604
161.1311579;642.2566265;55.73685348;48 _ 613.3574604
164.1493225;642.4803586;40.11935256;48 _ 613.3574604
165.0756553;642.1350023;56.30787789;48 _ 613.3574604
173.1296536;642.2154026;62.25498186;48 _ 613.3574604
175.1463471;642.2304574;92.19811986;48 _ 613.3574604
177.1619686;642.2942613;62.63964337;48 _ 613.3574604
187.14603;642.356759;83.6229956;48 _ 613.3574604
189.162057;642.0494283;52.92692715;48 _ 613.3574604
191.1762836;641.9318292;45.69615346;48 _ 613.3574604
201.1617548;642.2566265;65.26586864;48 _ 613.3574604
203.1774912;642.1137524;53.26014113;48 _ 613.3574604
216.182051;642.2312593;64.10871904;48 _ 613.3574604
229.1898578;641.7022654;46.25623532;48 _ 613.3574604
231.2078635;642.2419229;62.25389701;48 _ 613.3574604
237.0756768;642.2601879;50.06133565;48 _ 613.3574604
243.2036234;641.8939065;45.2719226;48 _ 613.3574604
255.0870476;642.2304574;72.40297534;48 _ 613.3574604
273.2500965;642.0478439;73.1515504;48 _ 613.3574604
274.1000333;642.4539696;56.07734066;48 _ 613.3574604
289.0931951;642.0732756;48.89829847;48 _ 613.3574604
290.2548936;642.049737;85.42667637;48 _ 613.3574604
291.106792;642.2118133;53.58779509;48 _ 613.3574604
293.1225604;642.0468604;64.67406691;48 _ 613.3574604
311.1233342;641.8732835;42.68353946;48 _ 613.3574604
326.1171799;642.4539696;84.72506025;48 _ 613.3574604
327.1262208;642.1279455;49.42572758;48 _ 613.3574604
381.2754666;641.8898624;56.72365567;48 _ 613.3574604
399.287384;642.0478439;51.76163478;48 _ 613.3574604
415.282311;642.0348142;52.13870202;48 _ 613.3574604
418.3018697;642.1793057;59.03657563;48 _ 613.3574604
433.2927905;642.3025034;72.12238196;48 _ 613.3574604
435.3084065;642.0478439;46.13256018;48 _ 613.3574604
436.3102122;642.049737;44.15113917;48 _ 613.3574604
451.3037345;642.1941546;59.99813139;48 _ 613.3574604
452.3069883;642.0478439;46.43623969;48 _ 613.3574604
472.1755295;642.1653644;48.62261332;48 _ 613.3574604
487.1665983;642.4381707;71.11046709;48 _ 613.3574604
579.3516333;641.8898624;84.36930356;48 _ 613.3574604
597.3634167;642.0478439;49.71084094;48 _ 613.3574604
598.3657193;642.0458768;49.06575901;48 _ 613.3574604
613.3574604;642.4794423;78.70109534;48 _ 613.3574604
93.06877985;642.6934198;2.925510693;48 _ 759.418423
95.08450964;642.2530373;7.564743378;48 _ 759.418423
97.02920264;642.0510127;4.553292604;48 _ 759.418423
105.0694902;642.9669986;6.148582463;48 _ 759.418423
107.0855427;642.2304574;9.424299382;48 _ 759.418423
109.1009383;642.0478439;13.67846469;48 _ 759.418423
111.045413;642.1577091;5.816434117;48 _ 759.418423
119.0854426;642.8633556;9.194380429;48 _ 759.418423
121.1010588;642.0760454;10.54166001;48 _ 759.418423
123.1159742;642.1117371;6.965593117;48 _ 759.418423
127.0386537;641.9457594;9.058260318;48 _ 759.418423
129.0546425;642.160323;33.84735145;48 _ 759.418423
130.0586574;642.0813749;3.692721803;48 _ 759.418423
131.0802684;641.8939065;2.716581324;48 _ 759.418423
133.0988765;641.22587;5.179063957;48 _ 759.418423
135.1159326;642.5820801;9.190542046;48 _ 759.418423
145.0497569;642.2566265;23.25894667;48 _ 759.418423
147.0655757;642.0850879;48.12758333;48 _ 759.418423
148.0692573;641.6518451;4.961842129;48 _ 759.418423
149.131353;642.4803586;13.57910303;48 _ 759.418423
159.1150669;642.0797905;8.111329883;48 _ 759.418423
161.1311579;642.2566265;12.86038506;48 _ 759.418423
163.059293;642.2189918;24.06183544;48 _ 759.418423
163.1454389;642.3609209;17.38098567;48 _ 759.418423
164.1493225;642.4803586;2.613796108;48 _ 759.418423
165.0756553;642.1350023;3.66848672;48 _ 759.418423
173.1296536;642.2154026;5.597074298;48 _ 759.418423
175.1463471;642.2304574;11.94576332;48 _ 759.418423
177.1619686;642.2942613;11.97830746;48 _ 759.418423
187.14603;642.356759;5.448080453;48 _ 759.418423
189.162057;642.0494283;8.761236647;48 _ 759.418423
191.1762836;641.9318292;2.977127507;48 _ 759.418423
201.1617548;642.2566265;10.03020162;48 _ 759.418423
203.1774912;642.1137524;6.39077883;48 _ 759.418423
215.1783216;642.062254;17.03685673;48 _ 759.418423
216.182051;642.2312593;4.176715466;48 _ 759.418423
229.1898578;641.7022654;3.013617123;48 _ 759.418423
231.2078635;642.2419229;4.055872873;48 _ 759.418423
237.0756768;642.2601879;3.266727586;48 _ 759.418423
243.2036234;641.8939065;2.949488652;48 _ 759.418423
255.0870476;642.2304574;7.895140002;48 _ 759.418423
269.2204264;641.8939065;3.837213651;48 _ 759.418423
271.2422192;642.2083458;100;48 _ 759.418423
272.2446644;642.2083458;21.166331;48 _ 759.418423
273.0969518;642.2005536;17.85752117;48 _ 759.418423
273.2500965;642.0478439;4.765860502;48 _ 759.418423
274.1000333;642.4539696;3.653467103;48 _ 759.418423
289.0931951;642.0732756;3.185748874;48 _ 759.418423
289.2510522;642.2189918;20.35774226;48 _ 759.418423
290.2548936;642.049737;5.565591167;48 _ 759.418423
291.106792;642.2118133;3.49127195;48 _ 759.418423
293.1225604;642.0468604;4.213548165;48 _ 759.418423
309.1183047;642.2154026;71.33959328;48 _ 759.418423
310.1215175;642.0966806;11.42194699;48 _ 759.418423
311.1233342;641.8732835;2.780854181;48 _ 759.418423
325.1137639;642.3664314;25.92565901;48 _ 759.418423
326.1171799;642.4539696;5.519880522;48 _ 759.418423
327.1262208;642.1279455;7.972596393;48 _ 759.418423
381.2754666;641.8898624;3.695574853;48 _ 759.418423
399.287384;642.0478439;6.670580771;48 _ 759.418423
415.282311;642.0348142;3.396862804;48 _ 759.418423
417.2995358;642.1117371;19.95699493;48 _ 759.418423
418.3018697;642.1793057;7.217586395;48 _ 759.418423
433.2927905;642.3025034;7.999359493;48 _ 759.418423
435.3084065;642.0478439;8.172182333;48 _ 759.418423
436.3102122;642.049737;2.876469045;48 _ 759.418423
451.3037345;642.1941546;8.412471372;48 _ 759.418423
452.3069883;642.0478439;3.025344499;48 _ 759.418423
471.1722346;642.1137524;40.594988;48 _ 759.418423
472.1755295;642.1653644;9.753449966;48 _ 759.418423
473.1740861;642.0478439;3.843765144;48 _ 759.418423
487.1665983;642.4381707;4.632882893;48 _ 759.418423
489.1860985;641.9408217;6.443481717;48 _ 759.418423
579.3516333;641.8898624;5.496702794;48 _ 759.418423
597.3634167;642.0478439;7.702418649;48 _ 759.418423
598.3657193;642.0458768;3.196659013;48 _ 759.418423
613.3574604;642.4794423;5.127416162;48 _ 759.418423
633.2255007;641.9678696;5.718792622;48 _ 759.418423
635.3390764;642.0490005;7.546224263;48 _ 759.418423
636.3448227;642.0510127;2.892028365;48 _ 759.418423
637.3514307;641.3648154;6.404746818;48 _ 759.418423
759.418423;642.0478439;8.22295767;48 _ 759.418423
93.06877985;642.6934198;2.925510693;48 _ 759.4289324
95.08450964;642.2530373;7.564743378;48 _ 759.4289324
97.02920264;642.0510127;4.553292604;48 _ 759.4289324
105.0694902;642.9669986;6.148582463;48 _ 759.4289324
107.0855427;642.2304574;9.424299382;48 _ 759.4289324
109.1009383;642.0478439;13.67846469;48 _ 759.4289324
111.045413;642.1577091;5.816434117;48 _ 759.4289324
119.0854426;642.8633556;9.194380429;48 _ 759.4289324
121.1010588;642.0760454;10.54166001;48 _ 759.4289324
123.1159742;642.1117371;6.965593117;48 _ 759.4289324
127.0386537;641.9457594;9.058260318;48 _ 759.4289324
129.0546425;642.160323;33.84735145;48 _ 759.4289324
130.0586574;642.0813749;3.692721803;48 _ 759.4289324
131.0802684;641.8939065;2.716581324;48 _ 759.4289324
133.0988765;641.22587;5.179063957;48 _ 759.4289324
135.1159326;642.5820801;9.190542046;48 _ 759.4289324
145.0497569;642.2566265;23.25894667;48 _ 759.4289324
147.0655757;642.0850879;48.12758333;48 _ 759.4289324
148.0692573;641.6518451;4.961842129;48 _ 759.4289324
149.131353;642.4803586;13.57910303;48 _ 759.4289324
159.1150669;642.0797905;8.111329883;48 _ 759.4289324
161.1311579;642.2566265;12.86038506;48 _ 759.4289324
163.059293;642.2189918;24.06183544;48 _ 759.4289324
163.1454389;642.3609209;17.38098567;48 _ 759.4289324
164.1493225;642.4803586;2.613796108;48 _ 759.4289324
165.0756553;642.1350023;3.66848672;48 _ 759.4289324
173.1296536;642.2154026;5.597074298;48 _ 759.4289324
175.1463471;642.2304574;11.94576332;48 _ 759.4289324
177.1619686;642.2942613;11.97830746;48 _ 759.4289324
187.14603;642.356759;5.448080453;48 _ 759.4289324
189.162057;642.0494283;8.761236647;48 _ 759.4289324
191.1762836;641.9318292;2.977127507;48 _ 759.4289324
201.1617548;642.2566265;10.03020162;48 _ 759.4289324
203.1774912;642.1137524;6.39077883;48 _ 759.4289324
215.1783216;642.062254;17.03685673;48 _ 759.4289324
216.182051;642.2312593;4.176715466;48 _ 759.4289324
229.1898578;641.7022654;3.013617123;48 _ 759.4289324
231.2078635;642.2419229;4.055872873;48 _ 759.4289324
237.0756768;642.2601879;3.266727586;48 _ 759.4289324
243.2036234;641.8939065;2.949488652;48 _ 759.4289324
255.0870476;642.2304574;7.895140002;48 _ 759.4289324
